Datetime,number,diam,LDSA,surface,mass,A1,A2,idiff,HV,EM1,EM2,DV,T,RH,P,flow,bat,Ipump,error,PWMpump
2024-11-11 18:01:09,3550,36,6.95,33.03,0.67,1.121,0.428,0.05,287,-1.24,-0.68,358,14.2,65,1027.8,0.5,4.19,15.2,0,53
2024-11-11 18:01:10,4439,31,7.29,29.73,0.51,1.176,0.371,1.99,3608,3.4,1.24,359,14.2,65,1027.8,0.5,4.19,15.28,0,53
2024-11-11 18:01:11,4800,30,7.69,30.68,0.51,1.24,0.38,0.02,287,-1.54,-0.25,358,14.2,65,1028.1,0.501,4.19,15.48,0,53
2024-11-11 18:01:12,4618,32,8.04,34.44,0.62,1.296,0.437,1.99,3607,3.46,1.24,358,14.2,65,1028.1,0.5,4.19,15.64,0,53
2024-11-11 18:01:13,3379,45,8.41,49.21,1.24,1.357,0.645,0.04,287,-1.85,-0.31,359,14.2,65,1028.1,0.5,4.19,15.6,0,53
2024-11-11 18:01:14,3951,44,9.57,54.71,1.35,1.544,0.718,2.0,3608,3.27,1.73,359,14.2,65,1028.0,0.499,4.19,15.24,0,53
2024-11-11 18:01:15,5634,34,10.53,48.0,0.93,1.698,0.617,0.02,289,-1.48,-0.43,358,14.2,65,1028.0,0.5,4.19,15.04,0,53
2024-11-11 18:01:16,5110,36,10.1,48.4,0.98,1.63,0.628,1.98,3610,2.9,1.42,358,14.2,65,1028.0,0.5,4.18,15.52,0,53
2024-11-11 18:01:17,4777,36,9.3,43.95,0.88,1.5,0.569,0.04,289,-1.67,-0.62,358,14.2,65,1027.9,0.5,4.19,15.52,0,53
2024-11-11 18:01:18,5620,31,9.48,39.53,0.69,1.529,0.497,2.0,3610,2.41,1.54,358,14.2,65,1027.9,0.5,4.2,15.4,0,53
2024-11-11 18:01:19,5359,32,9.16,38.62,0.69,1.477,0.487,0.05,289,-1.3,-0.56,358,14.2,65,1027.9,0.501,4.19,15.16,0,53
2024-11-11 18:01:20,4903,32,8.57,36.91,0.67,1.383,0.468,1.99,3610,2.96,1.54,358,14.2,65,1027.9,0.5,4.19,15.36,0,53
2024-11-11 18:01:21,6400,25,8.48,28.65,0.4,1.367,0.329,0.04,287,-1.17,-0.62,358,14.2,65,1027.9,0.5,4.19,15.48,0,53
2024-11-11 18:01:22,5723,25,7.58,25.62,0.36,1.222,0.26,1.98,3608,2.47,1.3,359,14.2,65,1027.9,0.5,4.19,15.4,0,53
2024-11-11 18:01:23,4368,30,7.01,28.02,0.47,1.131,0.348,0.05,288,-1.3,-0.37,359,14.2,65,1028.0,0.499,4.19,15.28,0,53
2024-11-11 18:01:24,4474,30,7.28,29.42,0.5,1.174,0.366,1.99,3608,2.78,1.11,358,14.2,65,1028.0,0.499,4.19,15.16,0,53
2024-11-11 18:01:25,5586,25,7.45,25.35,0.36,1.202,0.292,0.03,285,-1.61,-0.31,359,14.2,65,1028.0,0.5,4.19,14.92,0,53
2024-11-11 18:01:26,4594,29,7.21,28.27,0.46,1.163,0.348,1.99,3606,3.03,1.17,358,14.2,65,1028.0,0.5,4.19,15.36,0,53
2024-11-11 18:01:27,4152,31,7.03,29.43,0.52,1.134,0.37,0.05,283,-1.48,-0.49,358,14.2,65,1028.0,0.5,4.19,15.36,0,53
2024-11-11 18:01:28,4182,31,6.87,27.99,0.48,1.108,0.35,1.97,3607,2.96,1.36,359,14.2,64,1028.0,0.5,4.19,15.52,0,53
2024-11-11 18:01:29,4680,30,7.45,29.52,0.49,1.201,0.365,0.05,283,-1.11,-0.43,359,14.2,64,1028.2,0.5,4.18,15.44,0,53
2024-11-11 18:01:30,5973,25,8.01,27.36,0.39,1.292,0.316,2.0,3610,2.72,1.36,358,14.2,64,1028.2,0.5,4.2,15.36,0,53
2024-11-11 18:01:31,5259,25,6.96,23.54,0.33,1.123,0.221,0.05,285,-1.54,-0.56,358,14.3,65,1028.2,0.5,4.19,15.12,0,53
2024-11-11 18:01:32,5464,25,7.24,24.46,0.34,1.167,0.198,1.99,3608,2.41,1.05,359,14.3,65,1028.0,0.5,4.19,15.4,0,53
2024-11-11 18:01:33,5726,25,7.58,25.63,0.36,1.223,0.204,0.04,284,-1.24,-0.43,358,14.3,65,1028.0,0.5,4.19,15.56,0,53
2024-11-11 18:01:34,5136,25,6.8,22.99,0.32,1.097,0.225,2.0,3607,2.59,1.17,358,14.2,64,1028.0,0.5,4.19,15.56,0,53
2024-11-11 18:01:35,5527,25,7.32,24.74,0.35,1.18,0.334,0.05,291,-1.61,-0.31,177,14.2,64,1027.8,0.5,4.19,15.28,0,53
2024-11-11 18:01:36,6344,25,8.4,28.4,0.4,1.355,0.443,2.0,3611,3.09,1.54,98,14.2,64,1027.8,0.5,4.19,15.12,0,53
2024-11-11 18:01:37,13081,14,9.37,18.56,0.15,1.511,0.696,0.05,288,-1.48,-0.49,99,14.3,65,1027.8,0.499,4.19,15.28,0,53
2024-11-11 18:01:38,9945,19,9.66,24.97,0.26,1.559,0.901,2.0,3608,3.58,1.85,101,14.3,65,1028.0,0.5,4.19,15.64,0,53
2024-11-11 18:01:39,7647,25,9.97,33.28,0.46,1.609,1.103,0.03,288,-2.1,-1.11,101,14.3,65,1028.0,0.5,4.19,15.24,0,53
2024-11-11 18:01:40,7910,27,11.57,42.68,0.66,1.867,1.349,2.01,3606,3.89,1.98,100,14.3,65,1028.0,0.5,4.19,15.32,0,53
2024-11-11 18:01:41,11263,22,12.92,38.56,0.47,2.084,1.334,0.03,287,-2.16,-1.36,100,14.3,65,1027.9,0.5,4.19,15.28,0,53
2024-11-11 18:01:42,11707,21,13.05,37.97,0.45,2.105,1.325,1.99,3611,2.84,2.29,100,14.3,65,1027.9,0.5,4.19,15.64,0,53
2024-11-11 18:01:43,11530,20,11.71,31.42,0.34,1.888,1.122,0.04,291,-1.98,-1.3,101,14.3,65,1027.9,0.5,4.19,15.64,0,53
2024-11-11 18:01:44,10629,18,9.71,23.78,0.24,1.566,0.868,1.99,3608,2.59,1.61,102,14.3,65,1028.0,0.499,4.19,15.64,0,53
2024-11-11 18:01:45,8341,20,8.69,23.84,0.27,1.401,0.847,0.05,284,-1.17,-0.8,101,14.3,65,1028.0,0.5,4.2,15.04,0,53
2024-11-11 18:01:46,8356,19,8.26,21.68,0.23,1.333,0.779,1.98,3610,2.72,1.73,101,14.2,65,1028.0,0.5,4.19,15.4,0,53
2024-11-11 18:01:47,9386,17,8.21,19.34,0.18,1.324,0.711,0.05,287,-1.24,-0.62,101,14.2,65,1027.8,0.499,4.19,15.28,0,53
2024-11-11 18:01:48,7821,20,8.04,21.82,0.24,1.297,0.777,2.01,3608,2.53,1.67,101,14.2,65,1027.8,0.499,4.19,15.52,0,53
2024-11-11 18:01:49,7256,20,7.61,21.02,0.24,1.228,0.745,0.03,285,-1.3,-0.68,100,14.2,65,1027.8,0.5,4.19,15.32,0,53
2024-11-11 18:01:50,6516,22,7.44,22.13,0.27,1.201,0.767,2.01,3608,2.59,1.42,101,14.2,65,1027.8,0.501,4.19,15.08,0,53
2024-11-11 18:01:51,6738,22,7.63,22.52,0.27,1.231,0.782,0.04,288,-1.36,-0.99,102,14.2,65,1027.8,0.5,4.19,15.4,0,53
2024-11-11 18:01:52,7712,19,7.54,19.58,0.21,1.216,0.705,2.0,3610,2.96,1.73,100,14.3,65,1027.8,0.5,4.19,15.52,0,53
2024-11-11 18:01:53,9296,16,7.82,17.82,0.16,1.261,0.658,0.04,287,-1.17,-0.62,100,14.3,65,1027.9,0.5,4.19,15.52,0,53
2024-11-11 18:01:54,10015,16,7.98,17.37,0.15,1.288,0.646,2.01,3607,2.96,1.79,100,14.3,65,1027.9,0.499,4.19,15.28,0,53
2024-11-11 18:01:55,8228,18,7.69,19.19,0.19,1.24,0.698,0.05,288,-1.54,-0.68,100,14.3,65,1027.9,0.5,4.19,14.96,0,53
2024-11-11 18:01:56,8994,17,7.95,18.89,0.18,1.282,0.693,2.0,3608,3.95,1.61,101,14.3,65,1028.0,0.5,4.19,15.52,0,53
2024-11-11 18:01:57,5965,34,10.89,48.7,0.92,1.757,1.376,0.04,287,-3.46,-0.86,100,14.3,65,1028.0,0.5,4.19,15.32,0,53
2024-11-11 18:01:58,7033,41,15.74,83.94,1.92,2.538,2.098,2.01,3608,5.0,2.9,101,14.2,65,1028.0,0.5,4.19,15.44,0,53
2024-11-11 18:01:59,11241,30,17.98,71.63,1.2,2.9,2.172,0.04,285,-3.27,-2.04,102,14.2,65,1027.9,0.5,4.19,15.12,0,53
2024-11-11 18:02:00,11236,29,17.62,68.97,1.13,2.841,2.111,2.02,3611,5.87,3.46,101,14.2,65,1027.9,0.5,4.19,15.4,0,53
2024-11-11 18:02:01,9647,37,19.21,92.54,1.9,3.098,2.488,0.02,285,-4.01,-1.85,100,14.3,65,1027.9,0.5,4.19,15.56,0,53
2024-11-11 18:02:02,10067,39,21.41,109.23,2.38,3.453,2.82,2.0,3607,3.77,3.77,101,14.3,65,1027.8,0.5,4.19,15.68,0,53
2024-11-11 18:02:03,13163,27,18.72,67.36,1.01,3.02,2.156,0.05,283,-2.29,-2.53,100,14.3,65,1027.8,0.5,4.19,15.56,0,53
2024-11-11 18:02:04,13111,21,14.27,40.66,0.47,2.301,1.428,2.0,3606,3.27,2.29,101,14.2,65,1027.8,0.499,4.19,15.2,0,53
2024-11-11 18:02:05,12332,19,12.27,32.35,0.35,1.979,1.161,0.05,288,-1.79,-1.54,101,14.2,65,1027.7,0.5,4.21,15.32,0,53
2024-11-11 18:02:06,9911,22,11.27,33.39,0.41,1.818,1.158,1.99,3607,4.14,1.91,99,14.2,65,1027.7,0.5,4.19,15.52,0,53
2024-11-11 18:02:07,5885,36,11.61,55.52,1.13,1.873,1.5,0.05,287,-2.96,-1.17,101,14.3,65,1027.7,0.5,4.19,15.28,0,53
2024-11-11 18:02:08,7376,35,14.17,66.17,1.31,2.285,1.817,2.01,3610,4.26,2.47,101,14.3,65,1028.0,0.501,4.19,15.28,0,53
2024-11-11 18:02:09,11170,25,14.87,50.47,0.71,2.398,1.659,0.05,289,-2.16,-2.04,101,14.3,65,1028.0,0.5,4.19,15.4,0,53
2024-11-11 18:02:10,9683,26,13.42,47.21,0.69,2.165,1.527,2.0,3608,3.34,2.16,101,14.2,65,1028.0,0.499,4.19,15.72,0,53
2024-11-11 18:02:11,9893,23,12.05,37.88,0.49,1.944,1.286,0.03,285,-1.85,-1.61,101,14.2,65,1027.9,0.499,4.19,15.48,0,53
2024-11-11 18:02:12,11662,18,11.02,27.77,0.28,1.777,1.007,2.0,3604,3.03,1.73,101,14.2,65,1027.9,0.499,4.19,15.28,0,53
2024-11-11 18:02:13,8637,22,9.95,29.82,0.37,1.605,1.03,0.03,291,-1.85,-1.17,100,14.3,65,1027.9,0.5,4.19,15.08,0,53
2024-11-11 18:02:14,7310,25,9.6,32.23,0.45,1.549,1.065,2.0,3610,3.09,1.85,100,14.3,65,1027.9,0.499,4.19,15.24,0,53
2024-11-11 18:02:15,7447,24,9.41,30.54,0.41,1.518,1.024,0.06,285,-1.79,-1.11,101,14.3,65,1027.9,0.499,4.19,15.52,0,53
2024-11-11 18:02:16,8286,22,9.41,27.83,0.34,1.518,0.966,1.99,3607,3.21,1.98,101,14.3,65,1027.9,0.5,4.19,15.36,0,53
2024-11-11 18:02:17,8761,20,9.35,26.21,0.3,1.508,0.925,0.04,285,-1.61,-0.99,101,14.3,65,1027.9,0.5,4.19,15.04,0,53
2024-11-11 18:02:18,8574,20,8.8,23.83,0.26,1.419,0.849,2.0,3607,3.09,1.54,101,14.3,65,1027.9,0.5,4.19,15.48,0,53
2024-11-11 18:02:19,8406,20,8.95,25.03,0.29,1.444,0.884,0.05,288,-1.67,-0.99,101,14.3,65,1027.9,0.499,4.2,15.56,0,53
2024-11-11 18:02:20,8093,22,9.42,28.44,0.35,1.519,0.98,2.0,3610,2.9,1.67,100,14.3,65,1027.9,0.5,4.19,15.24,0,53
2024-11-11 18:02:21,7103,25,9.43,31.94,0.45,1.521,1.051,0.05,287,-1.73,-1.05,100,14.3,65,1027.9,0.501,4.19,15.16,0,53
2024-11-11 18:02:22,7602,24,9.45,30.24,0.4,1.524,1.02,1.99,3608,3.27,1.85,101,14.3,65,1027.9,0.5,4.19,15.52,0,53
2024-11-11 18:02:23,8053,23,9.61,29.66,0.38,1.55,1.014,0.04,288,-1.48,-0.86,101,14.3,65,1028.0,0.5,4.18,15.52,0,53
2024-11-11 18:02:24,9000,21,9.64,27.11,0.31,1.555,0.956,2.0,3610,2.78,1.85,101,14.3,65,1028.0,0.5,4.19,15.24,0,53
2024-11-11 18:02:25,7309,22,8.6,26.26,0.33,1.388,0.901,0.04,287,-1.73,-1.17,101,14.3,65,1028.0,0.501,4.19,14.92,0,53
2024-11-11 18:02:26,5303,28,7.82,29.05,0.45,1.262,0.915,1.97,3608,2.96,1.79,101,14.3,65,1028.0,0.5,4.2,15.6,0,53
2024-11-11 18:02:27,6324,26,8.64,30.0,0.43,1.393,0.976,0.04,284,-2.04,-0.86,101,14.3,65,1028.0,0.499,4.19,15.4,0,53
2024-11-11 18:02:28,8924,21,9.76,27.96,0.33,1.575,0.981,2.0,3607,4.08,1.91,101,14.3,65,1028.0,0.5,4.19,15.28,0,53
2024-11-11 18:02:29,9793,23,11.91,37.4,0.48,1.921,1.27,0.05,287,-2.78,-0.8,100,14.3,65,1027.8,0.5,4.19,14.84,0,53
2024-11-11 18:02:30,10986,25,14.79,50.71,0.72,2.385,1.66,1.99,3610,4.45,2.41,101,14.3,65,1027.8,0.5,4.19,15.4,0,53
2024-11-11 18:02:31,12528,25,16.48,55.36,0.77,2.657,1.829,0.04,287,-3.21,-1.67,100,14.3,65,1027.8,0.5,4.19,15.24,0,53
2024-11-11 18:02:32,11610,27,16.52,59.42,0.89,2.664,1.902,2.01,3607,3.89,2.78,100,14.3,65,1027.9,0.5,4.19,15.56,0,53
2024-11-11 18:02:33,12042,24,15.42,50.64,0.69,2.487,1.689,0.05,285,-2.22,-1.79,101,14.3,65,1027.9,0.5,4.19,15.04,0,53
2024-11-11 18:02:34,11373,23,13.74,42.89,0.55,2.216,1.46,2.0,3607,3.4,2.29,101,14.3,65,1027.9,0.5,4.19,15.24,0,53
2024-11-11 18:02:35,8832,27,12.63,45.64,0.69,2.037,1.457,0.05,284,-2.96,-1.42,102,14.3,65,1028.0,0.499,4.2,15.56,0,53
2024-11-11 18:02:36,8226,31,13.77,57.05,0.99,2.221,1.69,2.0,3612,4.08,2.29,101,14.3,65,1028.0,0.501,4.19,15.4,0,53
2024-11-11 18:02:37,8928,31,14.83,61.05,1.06,2.392,1.816,0.03,287,-2.66,-1.79,100,14.3,65,1028.0,0.499,4.19,15.0,0,53
2024-11-11 18:02:38,10195,27,14.82,54.33,0.83,2.39,1.722,1.98,3607,3.64,2.66,101,14.3,65,1027.8,0.5,4.19,15.44,0,53
2024-11-11 18:02:39,11380,23,13.71,42.68,0.55,2.211,1.454,0.05,287,-1.91,-1.61,101,14.3,65,1027.8,0.499,4.19,15.52,0,53
2024-11-11 18:02:40,9915,23,12.14,38.36,0.5,1.959,1.3,2.01,3607,4.2,1.98,100,14.3,65,1027.8,0.5,4.19,15.36,0,53
2024-11-11 18:02:41,9113,26,12.68,44.74,0.66,2.045,1.445,0.05,284,-2.59,-1.24,101,14.3,65,1028.0,0.5,4.18,15.08,0,53
2024-11-11 18:02:42,8828,30,14.05,55.75,0.93,2.267,1.694,1.99,3608,5.74,2.53,101,14.3,65,1028.0,0.5,4.19,15.12,0,53
2024-11-11 18:02:43,5984,50,16.79,108.96,3.07,2.707,2.334,0.04,292,-4.76,-1.85,102,14.2,65,1028.0,0.499,4.19,15.48,0,53
2024-11-11 18:02:44,8593,45,21.57,127.15,3.23,3.479,2.943,1.99,3610,5.87,3.71,101,14.2,65,1027.9,0.5,4.19,15.6,0,53
2024-11-11 18:02:45,14737,30,23.41,92.72,1.54,3.776,2.82,0.05,284,-3.71,-2.9,100,14.2,65,1027.9,0.5,4.19,15.12,0,53
2024-11-11 18:02:46,12630,31,21.1,87.32,1.52,3.404,2.59,2.02,3607,4.76,3.4,101,14.3,65,1027.9,0.5,4.2,15.24,0,53
2024-11-11 18:02:47,11160,31,18.51,76.12,1.31,2.986,2.266,0.02,288,-3.03,-2.53,101,14.3,65,1027.9,0.5,4.19,15.4,0,53
2024-11-11 18:02:48,12734,25,16.52,54.87,0.75,2.665,1.822,2.0,3606,4.01,2.72,101,14.3,65,1027.9,0.499,4.19,15.56,0,53
2024-11-11 18:02:49,12117,24,15.31,49.68,0.67,2.469,1.665,0.04,288,-2.78,-1.42,100,14.3,65,1027.9,0.5,4.19,15.28,0,53
2024-11-11 18:02:50,10689,26,14.61,50.8,0.73,2.357,1.653,1.99,3608,4.45,2.16,101,14.3,65,1027.9,0.5,4.19,14.8,0,53
2024-11-11 18:02:51,9415,29,14.78,57.9,0.95,2.383,1.772,0.05,295,-2.78,-1.85,101,14.3,65,1027.9,0.5,4.2,15.36,0,53
2024-11-11 18:02:52,11537,26,15.82,55.1,0.8,2.551,1.791,2.01,3607,3.58,2.59,101,14.3,65,1027.9,0.5,4.19,15.56,0,53
2024-11-11 18:02:53,12301,22,14.5,44.29,0.56,2.338,1.52,0.04,285,-2.41,-1.48,100,14.3,65,1027.9,0.499,4.19,15.28,0,53
2024-11-11 18:02:54,9566,25,12.45,41.44,0.57,2.008,1.374,1.97,3608,4.26,1.98,101,14.3,65,1027.9,0.5,4.2,15.16,0,53
2024-11-11 18:02:55,7524,33,13.23,57.26,1.04,2.135,1.652,0.05,284,-2.96,-1.3,100,14.3,65,1027.9,0.5,4.19,15.4,0,53
2024-11-11 18:02:56,9393,31,15.47,63.2,1.08,2.495,1.888,2.0,3608,5.44,2.47,101,14.3,65,1027.9,0.5,4.19,15.6,0,53
2024-11-11 18:02:57,10582,31,17.53,71.97,1.24,2.827,2.144,0.02,287,-3.83,-1.91,101,14.3,65,1027.9,0.5,4.19,15.4,0,53
2024-11-11 18:02:58,10973,32,19.07,81.68,1.47,3.076,2.372,2.0,3607,4.88,3.15,100,14.3,65,1027.9,0.5,4.2,15.08,0,53
2024-11-11 18:02:59,14074,25,18.73,63.6,0.89,3.021,2.091,0.04,287,-3.15,-2.1,101,14.3,65,1028.0,0.5,4.19,15.0,0,53
2024-11-11 18:03:00,13868,23,16.76,52.32,0.67,2.703,1.781,2.01,3608,3.58,2.78,102,14.3,65,1028.0,0.5,4.19,15.64,0,53
2024-11-11 18:03:01,12097,22,13.91,41.57,0.51,2.243,1.438,0.03,285,-1.61,-1.79,101,14.3,65,1028.0,0.5,4.19,15.44,0,53
2024-11-11 18:03:02,8511,24,11.01,36.45,0.5,1.775,1.212,2.01,3608,3.27,1.85,100,14.3,65,1028.0,0.5,4.19,15.36,0,53
2024-11-11 18:03:03,8489,24,10.73,34.86,0.47,1.731,1.168,0.02,285,-2.04,-1.3,100,14.3,65,1028.0,0.5,4.19,15.08,0,53
2024-11-11 18:03:04,10670,20,10.92,29.52,0.32,1.762,1.053,2.03,3607,3.34,2.04,100,14.3,65,1028.0,0.5,4.19,15.2,0,53
2024-11-11 18:03:05,10920,19,10.62,27.44,0.29,1.712,0.99,0.02,291,-1.54,-1.17,101,14.3,65,1027.9,0.5,4.19,15.4,0,53
2024-11-11 18:03:06,10725,18,10.14,25.59,0.26,1.636,0.928,1.98,3611,3.21,1.61,101,14.3,65,1027.9,0.5,4.19,15.56,0,53
2024-11-11 18:03:07,8126,22,9.45,28.55,0.35,1.525,0.984,0.04,283,-2.1,-0.99,100,14.3,65,1027.9,0.5,4.19,15.48,0,53
2024-11-11 18:03:08,9583,21,10.71,31.22,0.37,1.727,1.089,2.01,3607,4.63,1.98,101,14.3,65,1028.0,0.5,4.19,15.24,0,53
2024-11-11 18:03:09,7977,31,13.37,55.49,0.97,2.157,1.643,0.05,285,-3.34,-1.24,100,14.3,65,1028.0,0.5,4.19,15.16,0,53
2024-11-11 18:03:10,7585,38,15.82,79.34,1.7,2.551,2.073,2.0,3606,4.57,3.09,101,14.3,64,1028.0,0.5,4.2,15.16,0,53
2024-11-11 18:03:11,10268,29,16.01,62.37,1.02,2.582,1.915,0.04,289,-2.47,-1.73,100,14.3,64,1027.8,0.5,4.19,15.28,0,53
2024-11-11 18:03:12,11192,26,15.28,53.04,0.76,2.464,1.726,2.01,3607,3.09,2.66,101,14.3,64,1027.8,0.5,4.19,15.64,0,53
2024-11-11 18:03:13,12159,21,13.4,38.62,0.46,2.161,1.352,0.04,288,-1.42,-1.85,101,14.3,64,1027.8,0.5,4.19,15.52,0,53
2024-11-11 18:03:14,10674,19,10.73,28.55,0.31,1.731,1.022,1.97,3607,3.34,1.73,101,14.3,64,1027.9,0.499,4.19,15.52,0,53
2024-11-11 18:03:15,9684,19,9.63,25.39,0.27,1.554,0.911,0.01,287,-1.42,-0.93,100,14.3,64,1027.9,0.5,4.19,15.08,0,53
2024-11-11 18:03:16,7392,22,8.63,26.14,0.33,1.392,0.9,2.01,3610,4.32,1.54,100,14.3,65,1027.9,0.5,4.19,15.04,0,53
2024-11-11 18:03:17,3633,48,9.72,60.55,1.63,1.568,1.341,0.03,291,-3.27,-1.24,100,14.3,65,1028.3,0.5,4.19,15.2,0,53
2024-11-11 18:03:18,7133,35,13.47,62.01,1.21,2.173,1.72,2.01,3607,4.88,2.53,101,14.3,65,1028.3,0.5,4.19,15.32,0,53
2024-11-11 18:03:19,10801,27,15.52,56.31,0.85,2.503,1.794,0.03,287,-2.59,-1.54,101,14.3,64,1028.3,0.5,4.19,15.28,0,53
2024-11-11 18:03:20,9622,30,15.43,61.57,1.03,2.488,1.864,2.02,3608,5.0,2.78,101,14.3,64,1028.0,0.5,4.19,15.64,0,53
2024-11-11 18:03:21,9198,34,16.72,74.47,1.4,2.697,2.11,0.03,284,-3.58,-1.79,101,14.3,64,1028.0,0.5,4.19,15.4,0,53
2024-11-11 18:03:22,10861,32,18.5,77.84,1.38,2.984,2.285,1.98,3608,5.13,2.84,101,14.4,64,1028.0,0.5,4.19,15.4,0,53
2024-11-11 18:03:23,11415,30,18.27,72.78,1.22,2.946,2.206,0.02,289,-3.34,-2.04,101,14.4,64,1027.9,0.5,4.19,14.96,0,53
2024-11-11 18:03:24,10898,31,18.24,75.57,1.32,2.942,2.239,1.97,3607,5.68,3.09,100,14.4,64,1027.9,0.5,4.2,15.08,0,53
2024-11-11 18:03:25,11298,32,19.19,80.53,1.42,3.095,2.368,0.04,285,-3.95,-2.16,101,14.3,64,1027.9,0.5,4.19,15.44,0,53
2024-11-11 18:03:26,12417,31,20.62,84.85,1.47,3.326,2.524,2.0,3606,5.62,3.4,100,14.3,64,1028.0,0.499,4.19,15.56,0,53
2024-11-11 18:03:27,13273,30,21.31,85.15,1.43,3.437,2.577,0.05,289,-3.71,-2.59,101,14.3,64,1028.0,0.501,4.19,15.4,0,53
2024-11-11 18:03:28,11399,32,19.96,86.04,1.56,3.22,2.489,2.0,3606,3.77,3.27,101,14.3,64,1028.0,0.5,4.19,15.2,0,53
2024-11-11 18:03:29,11211,27,16.36,60.19,0.92,2.639,1.905,0.03,285,-2.59,-2.1,101,14.3,64,1027.9,0.499,4.19,15.36,0,53
2024-11-11 18:03:30,11725,22,13.85,42.42,0.53,2.235,1.454,2.01,3603,3.71,2.16,101,14.3,64,1027.9,0.5,4.19,15.64,0,53
2024-11-11 18:03:31,9965,24,12.65,41.24,0.55,2.041,1.38,0.04,287,-2.04,-1.48,100,14.3,64,1027.9,0.5,4.19,15.52,0,53
2024-11-11 18:03:32,9461,23,11.33,35.07,0.45,1.827,1.198,1.99,3607,3.89,2.04,101,14.3,64,1028.0,0.5,4.19,15.16,0,53
2024-11-11 18:03:33,8366,26,11.77,41.9,0.62,1.898,1.348,0.04,285,-2.9,-1.24,101,14.3,64,1028.0,0.5,4.19,15.24,0,53
2024-11-11 18:03:34,7135,34,13.31,60.58,1.17,2.146,1.692,2.0,3606,3.46,2.53,100,14.3,64,1028.0,0.499,4.19,15.48,0,53
2024-11-11 18:03:35,8737,28,13.05,48.99,0.77,2.105,1.534,0.04,288,-1.91,-1.73,101,14.3,64,1027.9,0.499,4.19,15.16,0,53
2024-11-11 18:03:36,10552,20,11.15,30.97,0.35,1.798,1.096,1.99,3606,3.09,1.91,101,14.3,64,1027.9,0.499,4.2,15.32,0,53
2024-11-11 18:03:37,9485,20,10.14,28.43,0.33,1.635,1.003,0.05,284,-1.48,-1.05,101,14.3,64,1027.9,0.5,4.19,15.32,0,53
2024-11-11 18:03:38,7567,23,9.01,27.74,0.35,1.453,0.949,2.01,3606,2.72,1.67,101,14.3,64,1028.0,0.5,4.19,15.6,0,53
2024-11-11 18:03:39,7541,21,8.41,24.46,0.29,1.356,0.853,0.03,287,-1.54,-0.74,101,14.3,64,1028.0,0.501,4.19,15.12,0,53
2024-11-11 18:03:40,8705,21,9.32,26.21,0.3,1.504,0.924,2.01,3606,3.34,1.61,101,14.3,64,1028.0,0.5,4.19,15.44,0,53
2024-11-11 18:03:41,7769,25,10.39,35.43,0.5,1.676,1.163,0.05,285,-2.1,-0.8,101,14.3,64,1027.9,0.5,4.19,15.4,0,53
2024-11-11 18:03:42,6972,30,11.09,43.99,0.73,1.789,1.337,1.98,3606,3.64,2.1,101,14.3,64,1027.9,0.499,4.19,15.2,0,53
2024-11-11 18:03:43,7903,28,11.66,43.3,0.67,1.881,1.364,0.05,287,-2.22,-1.42,101,14.3,64,1027.9,0.5,4.19,15.12,0,53
2024-11-11 18:03:44,8116,27,11.67,42.4,0.64,1.883,1.35,1.99,3607,2.78,1.98,99,14.3,64,1027.6,0.5,4.19,15.8,0,53
2024-11-11 18:03:45,8342,24,10.66,34.92,0.47,1.719,1.166,0.03,289,-1.54,-1.42,99,14.3,64,1027.6,0.5,4.19,15.28,0,53
2024-11-11 18:03:46,7478,25,9.72,32.35,0.44,1.568,1.073,2.0,3608,3.09,2.22,101,14.3,64,1027.6,0.5,4.19,15.32,0,53
2024-11-11 18:03:47,8864,21,9.89,28.79,0.34,1.595,1.004,0.04,288,-1.48,-1.11,101,14.3,64,1027.9,0.5,4.19,15.76,0,53
2024-11-11 18:03:48,9735,19,9.7,25.59,0.27,1.564,0.918,2.01,3608,3.15,1.48,101,14.3,64,1027.9,0.5,4.19,15.52,0,53
2024-11-11 18:03:49,7272,25,9.69,32.92,0.46,1.563,1.082,0.05,287,-1.67,-0.93,100,14.3,64,1027.9,0.499,4.19,15.0,0,53
2024-11-11 18:03:50,8272,23,10.11,31.88,0.41,1.631,1.081,2.0,3608,3.03,2.16,101,14.3,64,1027.8,0.5,4.19,15.4,0,53
2024-11-11 18:03:51,8116,23,9.65,29.69,0.38,1.556,1.016,0.03,284,-2.1,-0.86,102,14.3,64,1027.8,0.5,4.19,15.48,0,53
2024-11-11 18:03:52,7658,24,9.58,30.8,0.41,1.544,1.036,2.0,3608,3.4,1.98,100,14.4,64,1027.8,0.5,4.19,15.32,0,53
2024-11-11 18:03:53,9313,22,10.84,32.78,0.41,1.749,1.129,0.04,288,-2.22,-0.93,99,14.4,64,1028.0,0.5,4.19,15.24,0,53
2024-11-11 18:03:54,8620,26,11.78,40.95,0.59,1.901,1.332,2.0,3606,4.26,1.85,101,14.4,64,1028.0,0.5,4.19,15.36,0,53
2024-11-11 18:03:55,6815,34,12.56,56.57,1.08,2.025,1.591,0.03,285,-2.97,-1.54,101,14.3,64,1028.0,0.5,4.19,15.4,0,53
2024-11-11 18:03:56,10023,26,14.08,50.09,0.74,2.271,1.612,2.0,3606,3.77,2.59,101,14.3,64,1027.9,0.499,4.19,15.52,0,53
